Title,Film,Year,Singer,Composer,Lyricist,Lyrics
jaane ham sadak ke logon se mahalon vaale,aashaa,1980,rafi,laxmikantpyarelal,anand bakshi,	jaane ham sadak ke logon se	jaane ham sadak ke logon se	mahalon vaale kyon jalate hain	mahalon vaale kyon jalate hain	ye uunche mahalon vaale bhii in sadakon par hii chalate hain jaane ham sadak ke	gumanaam hain ham mashahuur hain vo	gumanaam hain ham mashahuur hain vo	is baat pe kyon magaruur hain vo hamane unako ye naam diyaa jis naam pe aap machalate hain jaane ham sadak ke	ye hansate hain lekin dil men ye gaate hain par mahafil men	ye hansate hain lekin dil men ye gaate hain par mahafil men	hamamen inamen hai farq badaa ham jiite hain ye palate hain jaane ham sadak ke	achchhe ke bure	ham kaise hain	ham kaise hain	jii ham kaise hain ham jaise the ham vaise hain	insaan nahiin vo mausam hain	insaan nahiin vo mausam hain	jo vaqt ke saath badalate hain jaane ham sadak ke	
tamaam umr teraa intazaar hamane kiyaa,suraag nonfilm,1989,ghulam ali,,hafeez hoshiarpuri,	terii baaten hii sunaane aaye dost bhii dil hii dukhaane aaye phuul khilate hain to ham sochate hain tere aane ke zamaane aaye kyaa kahiin phir koii bastii ujadii log kyuun jashn manaane aaye so raho maut ke pahaluu men faraaz niind kis waqt na jaane aaye	tamaam umr teraa intazaar hamane kiyaa is intazaar men kis kisase pyaar hamane kiyaa	koii milataa hai to ab apanaa pataa puuchhataa huun main terii khoj men tujhase bhii pare jaa nikalaa tod kar dekh liyaa aaiinaaedil tuune terii suurat ke siwaa aur bataa kyaa nikalaa	talaashedost ko ik umr chaahiye ai dost ke ek umr teraa intazaar hamane kiyaa	dabaa ke kabr men sab chal diye duaa na salaam zaraa sii der men kyaa ho gayaa zamaane ko qamar zaraa bhii nahiin tumako kauferuswaaii qamar zaraa bhii nahiin tujhako kauferuswaaii ke chaandanii men chale ho unhen manaane ko	tere kayaal men dil shaadamaa rahaa barason tere huzuur ise sogawaar hamane kiyaa	ye tishnagii hai ke unase qariib rah kar bhii hafiiz yaad unhen baar baar hamane kiyaa 
jaanuun jaanam jaaneman  tere husn pe hain qurbaan,sultanat,1986,,kalyanji anandji,anjaan hasan kamaal, jaanuun jaanam jaaneman jaanetamannaa jaanejigar jaanevafaa jaanejahaan tuu hii merii jaan kyaa rakhuun teraa naam tuu bataa dilarubaa tuu bataa jaanuun jaanam jaaneman	tere husn pe hain qurbaan ye zamiin do jahaan ho hamase phir taqaraar karogii taubaa taubaa nahiin nahiin merii taubaa kabhii nahiin ho pyaar se phir inkaar karogii naa naa naa naa nahiin nahiin jo huaa aa bhuul jaa dilarubaa jab se hai tujhako jaanaa maine rab ko pahachaanaa tujhe hai sab kuchh maanaa ho gayaa dil diivaanaa ho jaanuun jaanam jaaneman	mujhako milaa tuu dil kii duaa se yaar milaa mujhe pyaar milaa kitanaa hasiin diladaar milaa ho maang liyaa hai tujhako kudaa se milake honge ham naa judaa vaadaa rahaa ye vaadaa rahaa zindagii ab tujhe saunp dii rahuungii terii ho ke terii baahon men kho ke jahaan men kisamen hai dam jo apanii raahen roke ho jaanuun jaanam jaaneman	jo chaahe rakh le naam tuu meraa dilarubaa tuu meraa 
terii tasaviir mil gayii,betaab,1980,shabbir kumar,r d burman,anand bakshi, ye merii zindagii bejaan laash thii barason se pyaar ko terii talaash thii bas aaj merii khoyii taqadiir mil gayii terii tasaviir mil gayii	ab ke bahaar men is intazaar men dil kaa vo haal thaa mushakil ye saal thaa diivaane ke liye ik zanjiir mil gayii terii tasaviir mil gayii	tasaviir men magar ye kaun hai bataa is ko zaraa uthaa mujhako yahaan bithaa kyaa kaam is kaa raanjhe ko hiir mil gayii terii tasaviir mil gayii	aayii hai tuut kar is par javaaniyaan bachapan kii hai magar saarii nishaaniyaan mere hasiin kvaabon kii taabiir mil gayii terii tasaviir mil gayii 
aayegaa mere sapanon kaa raajaa ik din to,kaun kaise,1983,asha,r d burman,gulshan bawra, aaegaa aaegaa mere sapanon kaa raajaa ik din to aaegaa dolii men wo mujhako kahiin le jaaegaa	aake jawaanii ne jaane kyaa mujhape jaaduu kiyaa tere binaa ab rah na sakuun main aajaa piyaa jaanejaan	jaanejaan aise hii kab tak tuu mujhe tadapaaegaa	dil ye chaahe terii baahon men rahuun sadaa kuchh na boluun aankhon se dil kii kahuun sadaa sajanaa	sajanaa merii ulajhii lat tuu kab sulajhaaegaa	sajanaa merii ulajhii lat tuu kab sulajhaaegaa	
o merii chhammak chhallo  o mere raam lubhaayaa,pyaasaa saawan,1981,kishor asha,laxmikantpyarelal,santosh anand,	ki	o merii chhammak chhallo do din kii hai zindagaanii	o merii chhammak chhallo do din kii hai zindagaanii	tuu pyaar mujhe kar aise main likh duun prem kahaanii aa	o mere raam lubhaayaa	o mere raam lubhaayaa	kyaa likhanii prem kahaanii	mauqaa hai mauj manaa lo kab kisakii rahii javaanii	ki	likhane kaa shauq mujhe hai likhataa huun dil kii baaten	likhane kaa shauq mujhe hai likhataa huun dil kii baaten	thodii sii din kii baaten thodii raaton kii baaten	thodii sii din kii baaten thodii raaton kii baaten	aa	din ke kyaa taurtariike raaton kii niiyat kyaa hai	tum to kyaa jaano is par mausam kii chaahat kyaa hai ki	dil jo kahataa hai usako aankhon se main kahataa huun	dil kii haalat ko samajho	rut hai kitanii mastaanii aa	o mere raam lubhaayaa	ki	o merii chhammak chhallo	aa	o mere raam lubhaayaa	sunsun ke bole meraa dil baithaa jaae	sunsun ke bole meraa dil baithaa jaae	pyaase aramaanon vaalaa saavan ye biitaa jaae ki	mujhako kuchh hosh nahiin thaa sachamuch main beasar thaa	nazaron men tum hii tum the mausam se bekabar thaa aa	ab to kuchh kairkabar lo sun lo ghanaghor anaadii	manzil pe aa ke bhatakii merii yauvan kii gaadii	karate ho kyon naadaanii socho baaten mardaanii	karate ho kyon naadaanii socho baaten mardaanii	mauqaa hai mauj	ki	o merii chhammak chhallo	
morayaa re  jisane teraa naam liyaa,kaalchakra,1987,suresh wadekar chorus,vijay batalvi,yogesh,	morayaa re bappaa morayaa re morayaa bappaa morayaa re	morayaa re bappaa morayaa re morayaa bappaa morayaa re	morayaa re bappaa morayaa re ganapati bappaa morayaa	morayaa re bappaa morayaa re ganapati bappaa morayaa	jisane teraa naam liyaa usake ma kaa usake tan kaa dukh tuune sab duur kiyaa ganapati bappaa morayaa mangal muurti morayaa	shankar suman bhawaanii nandan he gajawadan mahaan riddhi siddhi ke tum ho swaami tum sabake bhagawaan mangaladaataa buddhi vidhaataa aisaa do waradaan karuun wandanaa terii jab tak tan men rahen ye praan	shankar suman bhawaanii nandan he gajawadan mahaan riddhi siddhi ke tum ho swaami tum sabake bhagawaan mangaladaataa buddhi vidhaataa aisaa do waradaan karuun wandanaa terii jab tak tan men rahen ye praan	ham hain bhawasaagar kii laharen tum ho nirmal phuul hamako naath kshamaa kar denaa ho jaaye jo bhuul tujhako arpan karate hain ham shraddhaa ke ye phuul ham tar jaayen mil jaaye jo charanon ke ye dhuul	ham hain bhawasaagar kii laharen tum ho nirmal phuul hamako naath kshamaa kar denaa ho jaaye jo bhuul tujhako arpan karate hain ham shraddhaa ke ye phuul ham tar jaayen mil jaaye jo charanon ke ye dhuul	niraadhaar ke is dharatii pe tum hii ho aadhaar kabhii band na huaa tumhaarii dayaa daan kaa dwaar tumase hii to bhare huye hain gyaan ke ye bhandaar ham kyaa saare dev tumhaarii karate jay jayakaar 
rishte banate hain bade dhiirese banane dete,dil padosi hai nonfilm,1987,asha,r d burman,gulzar,	rishte banate hain bade dhiirese banane dete kachche lamhe ko zaraa shaak pe pakane dete o rishte banate hain bade dhiirese banane dete kachche lamhe ko zaraa shaak pe pakane dete	pakane dete o rishte banate hain bade dhiirese banane dete kachche lamhe ko zaraa shaak pe pakane dete	pakane dete o rishte banate hain bade dhiirese banane dete kachche lamhe ko zaraa shaak pe pakane dete	ek chingaarii kaa udanaa thaa ki par kaat diye ho ek chingaarii kaa udanaa thaa ki par kaat diye o aanch aayii thii zaraa aag to jalane dete kachche lamhe ko zaraa shaak pe pakane dete	ek hii lamhe pe ik saath gire the donon ho ek hii lamhe pe ik saath gire the donon o kud sanbhalate yaa zaraa mujhako sanbhalane dete kachche lamhe ko zaraa shaak pe pakane dete pakane dete o rishte banate hain bade dhiirese banane dete kachche lamhe ko zaraa shaak pe pakane dete pakane dete 
parades jaa ke paradesiyaa bhuul na jaanaa piyaa,arpan,1983,lata,laxmikantpyarelal,anand bakshi,	parades jaa ke paradesiyaa bhuul na jaanaa piyaa	parades jaa ke paradesiyaa bhuul na jaanaa piyaa	tanman kisii ne tujhe arpan kiyaa parades jaa ke	ik terii kushii ke kaaran	laakh sahe dukh hamane o saajan	laakh sahe dukh hamane o saajan	hans ke judaaii kaa zahar piyaa parades jaa ke	dil men teraa pyaar basaayaa dil ko jaise rog lagaayaa saarii umar kaa dard liyaa parades jaa ke	kab jaaoge kab aaoge kab aaoge kab jaaoge itane din hai kaun jiyaa parades jaa ke	
,arjun,1985,lata,r d burman,, bhuurii bhuurii aankhon waalaa saa gaa paa re laa laa laa re gaa saa	bhuurii bhuurii aankhon waalaa ek ladakaa hai sapane dekhane se jaane kyon ghabaraataa hai gumasum gumasum khoyaa khoyaa saa rahataa hai sapane dekhane se jaane kyon ghabaraataa hai	merii aankhon men hain kitane saare sapane rang birange miithe miithe kitane sapane diivaane tuu bhii aankhon men sapane rakh de banake chamakenge raaton men taare sapane	tuu maane na maane aisaa din aaegaa jab duniyaa ke chehare se gam dhul jaaegaa phuul khilenge rang hansenge aanchal aanchal aanganaangan guunjegii khushiyon kii paayal	
salonaa saa sajan hai aur main huun,merajeghazal nonfilm,1983,asha,ghulam ali,shabih abbas, salonaa saa sajan hai aur main huun jiyaa men ik agan hai aur main huun	tumhaare ruup kii chhaayaa men saajan badii thandii jalan hai aur main huun	churaaye chain raaton ko jagaaye piyaa kaa ye chalan hai aur main huun	piyaa ke saamane ghuunghat uthaa de badii chanchal pawan hai aur main huun	rachegii jab mere haathon men menhadii usii din kii lagan hai aur main huun
saavan kaa mahiinaa hai  o mere bhaiiyaa de daaruu,karma,1986,kishor mahendra kapoor,laxmikant pyarelal,anand bakshi, saavan kaa mahiinaa hai	 saavan kaa mahiinaa hai	kyaa saagar hai kyaa miinaa hai ye piinaa bhii koii piinaa hai piinaa hai to munh se lagaakar botal se piine de daaruu de daadaa o mere bhaiiyaa re de daaruu are bade dinon ke baad milii hai ye daaruu are hosh rahe na baakii saaqii de daaruu o mere bhaiiyaa de daaruu	ye andar baahar hone do hamen hansane do hamen rone do sab bhed karam khul jaaenge sab bhed karam khul jaaenge sab kaante pe tul jaaenge ham bure sahii par achchhe hain kyonkii ham dil ke sachche hain are jhuuth kahen to jaan hamaarii le daaruu o mere bhaiiyaa de daaruu	ham peg piikar hosh men aae hain haan ab ham josh men aae hain paanii men aag milaaii hai kuchh garmii khuun men aaii hai mastii sar chadhake bolegii ab gorii ghuunghat kholegii vo haath kisii ke pade nahiin ham bade dinon se lade nahiin are aaj kisii ko maarenge de daaruu are detaa jaa daaruu re o mere bhaiiyaa de daaruu	
saare badan men zahar chadh gayaa  mujhe bichchhuu lad gayaa re,inquilaab,1984,kishor asha,laxmikant pyarelal,anand bakshi, are	saare badan men zahar chadh gayaa mujhe bichchhuu lad gayaa re	saare badan men zahar chadh gayaa mujhe bichchhuu lad gayaa re	bichchhuu lad gayaa kam na huaa dard aur badh gayaa bichchhuu lad gayaa	tuune o zulmii karake ishaaraa chutakii bharii yaa dank maaraa ye dekh niilaa nishaan pad gayaa	kal jo kiyaa thaa vo phir tuu aaj kar koii davaa meraa ilaaj kar	kal jo kiyaa thaa vo phir tuu aaj kar koii davaa meraa ilaaj kar	mar jaauungaa main teraa paanv pad gayaa bichchhuu lad gayaa	kaliyon ne khilakar angadaaiyaan liin bhanvaron ne sir par rusavaaiyaan liin	kaliyon ne khilakar angadaaiyaan liin bhanvaron ne sir par rusavaaiyaan liin	aaii bahaar gayaa patajhad gayaa bichchhuu lad gayaa	
ye zindagii kuchh bhii sahii par ye mere kis kaam kii,romance,1983,r d burman,r d burman,anand bakshi, ye zindagii kuchh bhii sahii par ye mere kis kaam kii ho jisake liye jiite hain log bas hai kamii us naam kii	jisako nahiin hai aramaan koii kaisii jawaanii hai ye jisakaa nahiin hai unawaan koii kaisii kahaanii hai ye naa hai kabar aagaaz kii naa hai kabar anjaam kii	pyaasaa rahaa main merii galii men saavan barasataa rahaa mele men jaise koii akelaa aise tarasataa rahaa puuchho na ye kaise bhalaa mainne subah se shaam kii	dil bahalaane ko likhate hain dil ke qisse fasaanon men log rakhate hain hiire motii sajaake apanii duukaanon men log baazaar men qiimat hai kyaa tuute hue ek jaam kii
chand roz aur merii jaan,sitamgar,1985,kishore,r d burman,majrooh, chand roz aur merii jaan chand roz	chand roz aur merii jaan chand roz	chand roz aur merii jaan chand roz	tere gam ke din mere gam ke din	tere gam ke din mere gam ke din	chale jaaenge kahaa maan chand roz chand roz aur merii jaan chand roz	aansuu abhii zaraa aur hai piinaa kuchh din isii tarah aur hai jiinaa	aansuu abhii zaraa aur hai piinaa kuchh din isii tarah aur hai jiinaa	zyaadaa nahiin mere hasiin rahanaa hogaa pareshaan chand roz chand roz aur merii jaan chand roz	phir zindagii hogii pyaar kii kaatir maranaa jiinaa hogaa yaar kii kaatir2	hogaa jaaneman apanaa milan dil men abhii ye aramaan chand roz chand roz aur merii jaan chand roz	main abhii maang terii bhar naa sakuungaa rusavaaii main terii kar naa sakuungaa2	haath khul jaae daag dhul jaae phir ye hawaa hai mehamaan chand roz chand roz aur merii jaan chand roz	tere gam ke din mere gam ke din chale jaaenge kahaa maan chand roz chand roz aur merii jaan chand roz
mahabuub se hamaare baadesabaa kahanaa  dil kaa salaam kahanaa,love 86,1986,kavita subramaniam,laxmikant pyarelal,prem pandit, mahabuub se hamaare baadesabaa kahanaa itanaa payaam kahanaa dil kaa salaam kahanaa mahabuub se mere	kahanaa unase jaake sab haaledil sunaa ke hai pyaar kii duhaaii tadapaatii hai judaaii bechain dil hamaaraa subah shaam kahanaa mahabuub se mere	bechain tum vahaan ho bechain ham yahaan hai sholon men jal rahe hain karavat badal rahe hain din raat hai labon par unakaa hii naam kahanaa mahabuub se mere	har zulm se lade jo kaanton pe bhii chale jo daaman magar vafaa kaa jisase kabhii naa chhuutaa unchaa rahaa jahaan men unakaa muqaam kahanaa mahabuub se mere	vo pyaar kaa zamaanaa vo hansanaa muskaraanaa ye kisii kii badduaa hai sapanaa saa ban gayaa hai takadiir se milaa hai aansuu inaam kahanaa mahabuub se mere	
uf allaah bedard naa ban,sona chandi pakistan,1983,noorjehan,wajahat attre,khwaja parvez, uf allaah bedard naa ban2	chad de baan gal merii man terii main terii jaaneman2	uf allaah bedard naa ban2	chad de baan gal merii man terii main terii jaaneman2	uf allaah bedard naa ban	phullaan kaliyaan dii sej utte sajanaa terii merii muhabbat khidegii dil dii dhdakan de aj taar vajane te naviin ik kahaanii chhidegii dolegaa meraa rangalaa badan2	chad de baan gal merii man terii main terii jaaneman2	uf allaah bedard naa ban	sanuun takadiir ne ajj dovaan nuun pyaar dii ik ladii ch paroyaa saun rab dii main saa naiiyon lainaa teraa saayaa vii vakharaa je hoyaa azamaa laiin ae vaadaa sajan2	chad de baan gal merii man terii main terii jaaneman2	uf allaah bedard naa ban2	chad de baan gal merii man terii main terii jaaneman2	uf allaah bedard naa ban 
jab raat kii tanhaaii dil ban ke dhadakatii hai,aabshaareghazal nonfilm,1985,asha,hariharan,bashir badr,	jab raat kii tanhaaii dil ban ke dhadakatii hai yaadon ke dariiche men chilaman sii sarakatii hai	yuun pyaar nahiin chhupataa palakon ke jhukaane se aankhon ke lifaafon men tahariir chamakatii hai	kushrang parindon ke laut aane ke din aaye bichhade huye milate hain jab bark pighalatii hai	shoharat kii bulandii bhii pal bhar kaa tamaashaa hai jis daal pe baithe ho wo tuut bhii sakatii hai 
haan mere gam to uthaa letaa hai,dil padosi hai nonfilm,1987,asha,r d burman,gulzar,	haan mere gam to uthaa letaa hai gamkhaar nahiin dil padosii hai magar meraa tarafadaar nahiin	jaane waale ko kahaan rok sakaa hai koii ghar men darawaazaa to hai piichhe kii diiwaar nahiin	aapake baad ye mahasuus huaa hai hamako jiinaa mushkil nahiin maranaa koii dushwaar nahiin 
ye kvaab saa dekhaa thaa bas jaanevafaa tum ho,aayee teri yaad,1980,hariharan,jaidev,naqsh lyalpuri,	ye kvaab saa dekhaa thaa bas jaanevafaa tum ho ham jaage to ye jaanaa jiine kii sazaa tum ho	aramaan bhare dil ko ik zahar pilaayaa hai vah saaz ho tum jisane nagmon ko rulaayaa hai ab tum hii zaraa socho kyaa isake sivaa tum ho	tum pyaasii nigaahon kii kyaa pyaas bujhaaogii kuchh dard sivaa hogaa jab saamane aaogii bejaan bahaaron kii berang fizaa tum ho	jis haal men hain hamako us haal men rahane do ashkon kii zubaan se tum itanaa hamen kahane do jo ruuh ko jhulasaa de vo garm hawaa tumho 
duuriyaan sab mitaa do,saboot,1980,lata,bappi lahiri,amit khanna,	duuriyaan sab mitaa do man men lagii jo agan vo sajan tum bujhaa do jaane kii baat ab naa karo	duuriyaan sab mitaa do man men lagii jo agan vo sajan tum bujhaa do jaane kii baat ab naa karo	tum zaraa bhiigo ham zaraa bhiigen rimajhim gaatii phuhaaron men naa tum bolo naa ham bolen baat ho bas yuun ishaaron men aaj kii raat tum naa daro jaane kii baat ab naa karo duuriyaan sab mitaa do	merii zulfen meraa aanchal sab kuchh hai piyaa tere liye terii baahen terii nigaahen sab kuchh hai piyaa mere liye aaj kii raat naa aahen bharo jaane kii baat ab naa karo duuriyaan sab mitaa do	
ek lamhaa mayakade men jo ham log aa gaye,haseen lamhen nonfilm,1988,ghulam ali,,abdul hameed adam,	ek lamhaa mayakade men jo ham log aa gaye kuchh baatchiit kar gaye kuchh hanshansaa gaye	ab isamen apanii surateraanaa na dekhiye ab dil ke aaiine men kaii baal aa gaye	dam le ke ek lamhaa chale jaayenge faqiir sunake tumhaare kuld kii taariif aa gaye	kitane hasiin log the jo mil ke ek baar aankhon men jazb ho gaye dil men samaa gaye 
aa jaa shaam hone aaii,maine pyar kiya,1989,s p balasubramaniam,ram laxman,dev kohli,	aajaa shaam hone aaii mausam ne lii angadaaii to kis baat kii hai ladaaii tuu chal main aaii	bajaa kyaa hai dekho zaraa tum ghadii guzar jaaye na prem kii ye ghadii aatii huun thodaa saa dhiiraj dharo lagaa duungii main prem kii phir jhadii utanii hii hai duur tuu jitanii qariib hai tere mere pyaar kaa kissaa ajiib hai dhath tere kii ab to jaan pe ban aaii ye hai pyaar kii gaharaaii to kis baat kii hai ladaaii tuu chal main aaii	bahut ho chukii hai terii dillagii chale aao ab shaam dhalane lagii mere dil men kitanii umangen bharii tumhen main bataatii huun aakar abhii meraa jaadu chal gayaa teraa cheharaa khil gayaa piichhe piichhe main chalii aage aage tuu chalaa dhath tere kii to kar do sab ko ab goodbye main ne pyaar kiyaa main aaii to kis baat kii hai ladaaii tuu chal main aaii	
karuun na yaad magar kis tarah bhulaauun use,merajeghazal nonfilm,1983,asha ghulam ali,ghulam ali,ahmed faraz,	karuun na yaad magar kis tarah bhulaauun use gazal bahaanaa karuun aur gunagunaauun use	wo kaar kaar hai shaakegulaab kii maanind main zakm zakm huun phir bhii gale lagaauun use	ye log tazkire karate hain apane pyaaron ke main kisase baat karuun aur kahaan se laauun use	jo hamasafar saremanzil bichhad rahaa hai faraaz ajab nahiin hai agar yaad bhii na aauun use 
